Mouse_Tissue_ID,Mouse_ID,Experiment,bc1_well,well_type,Tissue,Genotype,Protocol,Chemistry,Multiplexed_sample1,Multiplexed_sample2,Row,Column,SampleType,Sex,Age,Notes,DOB,Age_days,Body_weight_g,Estrus_cycle,Dissection_date,Dissection_time,ZT,Dissector,Tissue_weight_mg
218_B6PWKF1J_10F_01,218,igvf_021,D7,Single,DiencephalonPituitary,B6PWKF1J,Parse_WT_Mega,v2,NA,NA,D,7,Nuclei,Female,PNM_02,NA,5/16/23,65,13,Diestrus,7/20/23,11:08 ,ZT4.5,HL,95
217_B6PWKF1J_10M_01,217,igvf_021,D8,Single,DiencephalonPituitary,B6PWKF1J,Parse_WT_Mega,v2,NA,NA,D,8,Nuclei,Male,PNM_02,NA,5/16/23,65,24.2,NA,7/20/23,14:08 ,ZT7.5,HL,107
144_B6129S1F1J_10F_01,144,igvf_021,E1,Single,DiencephalonPituitary,B6129S1F1J,Parse_WT_Mega,v2,NA,NA,E,1,Nuclei,Female,PNM_02,NA,6/20/23,69,19.9,Diestrus,8/28/23,11:15 ,ZT5,HL,89
143_B6129S1F1J_10M_01,143,igvf_021,E2,Single,DiencephalonPituitary,B6129S1F1J,Parse_WT_Mega,v2,NA,NA,E,2,Nuclei,Male,PNM_02,NA,6/20/23,69,26.4,NA,8/28/23,14:15 ,ZT8,HL,99
150_B6129S1F1J_10F_01,150,igvf_021,E3,Single,DiencephalonPituitary,B6129S1F1J,Parse_WT_Mega,v2,NA,NA,E,3,Nuclei,Female,PNM_02,NA,6/20/23,69,17.7,Diestrus,8/28/23,12:28 ,ZT6,HL,84
153_B6129S1F1J_10M_01,153,igvf_021,E4,Single,DiencephalonPituitary,B6129S1F1J,Parse_WT_Mega,v2,NA,NA,E,4,Nuclei,Male,PNM_02,NA,7/10/23,73,23.2,NA,9/21/23,11:17 ,ZT5,HL,115
152_B6129S1F1J_10F_01,152,igvf_021,E5,Single,DiencephalonPituitary,B6129S1F1J,Parse_WT_Mega,v2,NA,NA,E,5,Nuclei,Female,PNM_02,NA,6/20/23,69,18.8,Metestrus,8/28/23,13:47 ,ZT7.5,HL,94
155_B6129S1F1J_10M_01,155,igvf_021,E6,Single,DiencephalonPituitary,B6129S1F1J,Parse_WT_Mega,v2,NA,NA,E,6,Nuclei,Male,PNM_02,NA,7/10/23,73,25.7,NA,9/21/23,11:47 ,ZT5.5,HL,83
156_B6129S1F1J_10F_01,156,igvf_021,E7,Single,DiencephalonPituitary,B6129S1F1J,Parse_WT_Mega,v2,NA,NA,E,7,Nuclei,Female,PNM_02,NA,7/10/23,73,17.9,Diestrus,9/21/23,10:29 ,ZT4,HL,86
157_B6129S1F1J_10M_01,157,igvf_021,E8,Single,DiencephalonPituitary,B6129S1F1J,Parse_WT_Mega,v2,NA,NA,E,8,Nuclei,Male,PNM_02,NA,7/10/23,73,24.4,NA,9/21/23,12:13 ,ZT5.5,HL,85
194_B6CASTF1J_10F_01,194,igvf_021,F1,Single,DiencephalonPituitary,B6CASTF1J,Parse_WT_Mega,v2,NA,NA,F,1,Nuclei,Female,PNM_02,NA,5/2/23,69,16.68,Estrus,7/10/23,10:30 ,ZT4,HL,90
191_B6CASTF1J_10M_01,191,igvf_021,F2,Single,DiencephalonPituitary,B6CASTF1J,Parse_WT_Mega,v2,NA,NA,F,2,Nuclei,Male,PNM_02,NA,5/2/23,69,31.5,NA,7/10/23,12:23 ,ZT6,HL,130
196_B6CASTF1J_10F_01,196,igvf_021,F3,Single,DiencephalonPituitary,B6CASTF1J,Parse_WT_Mega,v2,NA,NA,F,3,Nuclei,Female,PNM_02,NA,5/2/23,69,17.28,Estrus,7/10/23,10:55 ,ZT4.5,HL,86
193_B6CASTF1J_10M_01,193,igvf_021,F4,Single,DiencephalonPituitary,B6CASTF1J,Parse_WT_Mega,v2,NA,NA,F,4,Nuclei,Male,PNM_02,NA,5/2/23,69,22.8,NA,7/10/23,12:55 ,ZT6.5,HL,116
202_B6CASTF1J_10F_01,202,igvf_021,F5,Single,DiencephalonPituitary,B6CASTF1J,Parse_WT_Mega,v2,NA,NA,F,5,Nuclei,Female,PNM_02,NA,5/30/23,65,19.2,Diestrus,8/3/23,13:36 ,ZT7,HL,106
195_B6CASTF1J_10M_01,195,igvf_021,F6,Single,DiencephalonPituitary,B6CASTF1J,Parse_WT_Mega,v2,NA,NA,F,6,Nuclei,Male,PNM_02,NA,5/2/23,69,23.8,NA,7/10/23,13:26 ,ZT7,HL,87
204_B6CASTF1J_10F_01,204,igvf_021,F7,Single,DiencephalonPituitary,B6CASTF1J,Parse_WT_Mega,v2,NA,NA,F,7,Nuclei,Female,PNM_02,NA,5/30/23,65,20.1,Metestrus,8/3/23,14:08 ,ZT7.5,HL,98
197_B6CASTF1J_10M_01,197,igvf_021,F8,Single,DiencephalonPituitary,B6CASTF1J,Parse_WT_Mega,v2,NA,NA,F,8,Nuclei,Male,PNM_02,NA,5/2/23,69,29.63,NA,7/10/23,13:56 ,ZT7.5,HL,98
228_B6WSBF1J_10F_01,228,igvf_021,G1,Single,DiencephalonPituitary,B6WSBF1J,Parse_WT_Mega,v2,NA,NA,G,1,Nuclei,Female,PNM_02,NA,5/9/23,69,15.1,Diestrus,7/17/23,10:58 ,ZT4.5,HL,122
223_B6WSBF1J_10M_01,223,igvf_021,G2,Single,DiencephalonPituitary,B6WSBF1J,Parse_WT_Mega,v2,NA,NA,G,2,Nuclei,Male,PNM_02,NA,5/9/23,69,21.4,NA,7/17/23,12:20 ,ZT6,HL,119
232_B6WSBF1J_10F_01,232,igvf_021,G3,Single,DiencephalonPituitary,B6WSBF1J,Parse_WT_Mega,v2,NA,NA,G,3,Nuclei,Female,PNM_02,NA,5/9/23,69,16.29,Diestrus,7/17/23,11:53 ,ZT5.5,HL,118
225_B6WSBF1J_10M_01,225,igvf_021,G4,Single,DiencephalonPituitary,B6WSBF1J,Parse_WT_Mega,v2,NA,NA,G,4,Nuclei,Male,PNM_02,NA,5/9/23,69,19.9,NA,7/17/23,13:33 ,ZT7,HL,118
234_B6WSBF1J_10F_01,234,igvf_021,G5,Single,DiencephalonPituitary,B6WSBF1J,Parse_WT_Mega,v2,NA,NA,G,5,Nuclei,Female,PNM_02,NA,6/6/23,69,16.3,Diestrus,8/14/23,12:20 ,ZT6,HL,100
227_B6WSBF1J_10M_01,227,igvf_021,G6,Single,DiencephalonPituitary,B6WSBF1J,Parse_WT_Mega,v2,NA,NA,G,6,Nuclei,Male,PNM_02,NA,5/9/23,69,19.8,NA,7/17/23,13:59 ,ZT7.5,HL,115
238_B6WSBF1J_10F_01,238,igvf_021,G7,Single,DiencephalonPituitary,B6WSBF1J,Parse_WT_Mega,v2,NA,NA,G,7,Nuclei,Female,PNM_02,NA,6/6/23,69,16,Diestrus,8/14/23,14:03 ,ZT7.5,HL,86
229_B6WSBF1J_10M_01,229,igvf_021,G8,Single,DiencephalonPituitary,B6WSBF1J,Parse_WT_Mega,v2,NA,NA,G,8,Nuclei,Male,PNM_02,NA,5/9/23,69,21.5,NA,7/17/23,14:25 ,ZT8,HL,101
178_B6NZOF1J_10F_01,178,igvf_021,H1,Single,DiencephalonPituitary,B6NZOF1J,Parse_WT_Mega,v2,NA,NA,H,1,Nuclei,Female,PNM_02,NA,5/30/23,69,27.3,Proestrus,8/7/23,10:28 ,ZT4,HL,99
175_B6NZOF1J_10M_01,175,igvf_021,H2,Single,DiencephalonPituitary,B6NZOF1J,Parse_WT_Mega,v2,NA,NA,H,2,Nuclei,Male,PNM_02,NA,5/30/23,69,35.3,NA,8/7/23,12:33 ,ZT6,HL,108
180_B6NZOF1J_10F_01,180,igvf_021,H3,Single,DiencephalonPituitary,B6NZOF1J,Parse_WT_Mega,v2,NA,NA,H,3,Nuclei,Female,PNM_02,NA,5/30/23,69,25.4,Diestrus,8/7/23,10:56 ,ZT4.5,HL,99
177_B6NZOF1J_10M_01,177,igvf_021,H4,Single,DiencephalonPituitary,B6NZOF1J,Parse_WT_Mega,v2,NA,NA,H,4,Nuclei,Male,PNM_02,NA,5/30/23,69,37.8,NA,8/7/23,14:01 ,ZT7.5,HL,101
188_B6NZOF1J_10F_01,188,igvf_021,H5,Single,DiencephalonPituitary,B6NZOF1J,Parse_WT_Mega,v2,NA,NA,H,5,Nuclei,Female,PNM_02,NA,6/13/23,65,25.4,Proestrus,8/17/23,12:40 ,ZT6,HL,93
181_B6NZOF1J_10M_01,181,igvf_021,H6,Single,DiencephalonPituitary,B6NZOF1J,Parse_WT_Mega,v2,NA,NA,H,6,Nuclei,Male,PNM_02,NA,5/30/23,69,39.2,NA,8/7/23,15:13 ,ZT8.5,HL,92
190_B6NZOF1J_10F_01,190,igvf_021,H7,Single,DiencephalonPituitary,B6NZOF1J,Parse_WT_Mega,v2,NA,NA,H,7,Nuclei,Female,PNM_02,NA,6/13/23,65,25.3,Diestrus,8/17/23,14:10 ,ZT7.5,HL,93
185_B6NZOF1J_10M_01,185,igvf_021,H8,Single,DiencephalonPituitary,B6NZOF1J,Parse_WT_Mega,v2,NA,NA,H,8,Nuclei,Male,PNM_02,NA,6/13/23,65,33.2,NA,8/17/23,14:37 ,ZT8,HL,95
AB_F1_01,NA,igvf_021,A9,Multiplexed,DiencephalonPituitary,B6J/B6NODF1J,Parse_WT_Mega,v2,698_B6J_10F_01,164_B6NODF1J_10F_01,A,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB_F3_01,NA,igvf_021,B9,Multiplexed,DiencephalonPituitary,B6J/B6NODF1J,Parse_WT_Mega,v2,702_B6J_10F_01,170_B6NODF1J_10F_01,B,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_F1_01,NA,igvf_021,C9,Multiplexed,DiencephalonPituitary,B6AF1J/B6PWKF1J,Parse_WT_Mega,v2,128_B6AF1J_10F_01,210_B6PWKF1J_10F_01,C,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_F3_01,NA,igvf_021,D9,Multiplexed,DiencephalonPituitary,B6AF1J/B6PWKF1J,Parse_WT_Mega,v2,132_B6AF1J_10F_01,216_B6PWKF1J_10F_01,D,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF_F1_01,NA,igvf_021,E9,Multiplexed,DiencephalonPituitary,B6129S1F1J/B6CASTF1J,Parse_WT_Mega,v2,144_B6129S1F1J_10F_01,194_B6CASTF1J_10F_01,E,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF_F3_01,NA,igvf_021,F9,Multiplexed,DiencephalonPituitary,B6129S1F1J/B6CASTF1J,Parse_WT_Mega,v2,152_B6129S1F1J_10F_01,202_B6CASTF1J_10F_01,F,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH_F1_01,NA,igvf_021,G9,Multiplexed,DiencephalonPituitary,B6WSBF1J/B6NZOF1J,Parse_WT_Mega,v2,228_B6WSBF1J_10F_01,178_B6NZOF1J_10F_01,G,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH_F3_01,NA,igvf_021,H9,Multiplexed,DiencephalonPituitary,B6WSBF1J/B6NZOF1J,Parse_WT_Mega,v2,234_B6WSBF1J_10F_01,188_B6NZOF1J_10F_01,H,9,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB_M1_01,NA,igvf_021,A10,Multiplexed,DiencephalonPituitary,B6J/B6NODF1J,Parse_WT_Mega,v2,701_B6J_10M_01,159_B6NODF1J_10M_01,A,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB_M3_01,NA,igvf_021,B10,Multiplexed,DiencephalonPituitary,B6J/B6NODF1J,Parse_WT_Mega,v2,705_B6J_10M_01,165_B6NODF1J_10M_01,B,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_M1_01,NA,igvf_021,C10,Multiplexed,DiencephalonPituitary,B6AF1J/B6PWKF1J,Parse_WT_Mega,v2,127_B6AF1J_10M_01,207_B6PWKF1J_10M_01,C,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_M3_01,NA,igvf_021,D10,Multiplexed,DiencephalonPituitary,B6AF1J/B6PWKF1J,Parse_WT_Mega,v2,131_B6AF1J_10M_01,215_B6PWKF1J_10M_01,D,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF_M1_01,NA,igvf_021,E10,Multiplexed,DiencephalonPituitary,B6129S1F1J/B6CASTF1J,Parse_WT_Mega,v2,143_B6129S1F1J_10M_01,191_B6CASTF1J_10M_01,E,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF_M3_01,NA,igvf_021,F10,Multiplexed,DiencephalonPituitary,B6129S1F1J/B6CASTF1J,Parse_WT_Mega,v2,155_B6129S1F1J_10M_01,195_B6CASTF1J_10M_01,F,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH_M1_01,NA,igvf_021,G10,Multiplexed,DiencephalonPituitary,B6WSBF1J/B6NZOF1J,Parse_WT_Mega,v2,223_B6WSBF1J_10M_01,175_B6NZOF1J_10M_01,G,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH_M3_01,NA,igvf_021,H10,Multiplexed,DiencephalonPituitary,B6WSBF1J/B6NZOF1J,Parse_WT_Mega,v2,227_B6WSBF1J_10M_01,181_B6NZOF1J_10M_01,H,10,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB_F2_01,NA,igvf_021,A11,Multiplexed,DiencephalonPituitary,B6J/B6NODF1J,Parse_WT_Mega,v2,700_B6J_10F_01,166_B6NODF1J_10F_01,A,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB_F4_01,NA,igvf_021,B11,Multiplexed,DiencephalonPituitary,B6J/B6NODF1J,Parse_WT_Mega,v2,706_B6J_10F_01,172_B6NODF1J_10F_01,B,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_F2_01,NA,igvf_021,C11,Multiplexed,DiencephalonPituitary,B6AF1J/B6PWKF1J,Parse_WT_Mega,v2,130_B6AF1J_10F_01,212_B6PWKF1J_10F_01,C,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_F4_01,NA,igvf_021,D11,Multiplexed,DiencephalonPituitary,B6AF1J/B6PWKF1J,Parse_WT_Mega,v2,138_B6AF1J_10F_01,218_B6PWKF1J_10F_01,D,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF_F2_01,NA,igvf_021,E11,Multiplexed,DiencephalonPituitary,B6129S1F1J/B6CASTF1J,Parse_WT_Mega,v2,150_B6129S1F1J_10F_01,196_B6CASTF1J_10F_01,E,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF_F4_01,NA,igvf_021,F11,Multiplexed,DiencephalonPituitary,B6129S1F1J/B6CASTF1J,Parse_WT_Mega,v2,156_B6129S1F1J_10F_01,204_B6CASTF1J_10F_01,F,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH_F2_01,NA,igvf_021,G11,Multiplexed,DiencephalonPituitary,B6WSBF1J/B6NZOF1J,Parse_WT_Mega,v2,232_B6WSBF1J_10F_01,180_B6NZOF1J_10F_01,G,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH_F4_01,NA,igvf_021,H11,Multiplexed,DiencephalonPituitary,B6WSBF1J/B6NZOF1J,Parse_WT_Mega,v2,238_B6WSBF1J_10F_01,190_B6NZOF1J_10F_01,H,11,Nuclei,Female,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB_M2_01,NA,igvf_021,A12,Multiplexed,DiencephalonPituitary,B6J/B6NODF1J,Parse_WT_Mega,v2,703_B6J_10M_01,161_B6NODF1J_10M_01,A,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB_M4_01,NA,igvf_021,B12,Multiplexed,DiencephalonPituitary,B6J/B6NODF1J,Parse_WT_Mega,v2,707_B6J_10M_01,167_B6NODF1J_10M_01,B,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_M2_01,NA,igvf_021,C12,Multiplexed,DiencephalonPituitary,B6AF1J/B6PWKF1J,Parse_WT_Mega,v2,129_B6AF1J_10M_01,213_B6PWKF1J_10M_01,C,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD_M4_01,NA,igvf_021,D12,Multiplexed,DiencephalonPituitary,B6AF1J/B6PWKF1J,Parse_WT_Mega,v2,133_B6AF1J_10M_01,217_B6PWKF1J_10M_01,D,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF_M2_01,NA,igvf_021,E12,Multiplexed,DiencephalonPituitary,B6129S1F1J/B6CASTF1J,Parse_WT_Mega,v2,153_B6129S1F1J_10M_01,193_B6CASTF1J_10M_01,E,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EF_M4_01,NA,igvf_021,F12,Multiplexed,DiencephalonPituitary,B6129S1F1J/B6CASTF1J,Parse_WT_Mega,v2,157_B6129S1F1J_10M_01,197_B6CASTF1J_10M_01,F,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH_M2_01,NA,igvf_021,G12,Multiplexed,DiencephalonPituitary,B6WSBF1J/B6NZOF1J,Parse_WT_Mega,v2,225_B6WSBF1J_10M_01,177_B6NZOF1J_10M_01,G,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH_M4_01,NA,igvf_021,H12,Multiplexed,DiencephalonPituitary,B6WSBF1J/B6NZOF1J,Parse_WT_Mega,v2,229_B6WSBF1J_10M_01,185_B6NZOF1J_10M_01,H,12,Nuclei,Male,PNM_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210_B6PWKF1J_10F_31,210,igvf_022,A1,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,1,Nuclei,Female,PNM_02,NA,9/26/23,69,19.4,Diestrus,12/4/23,10:00 ,ZT3.5,GF,118
701_B6J_10M_31,701,igvf_022,A2,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,2,Nuclei,Male,PNM_02,NA,9/26/23,69,26,NA,12/4/23,11:19 ,ZT5,GF,164
700_B6J_10F_31,700,igvf_022,A3,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,3,Nuclei,Female,PNM_02,NA,9/26/23,69,17.9,Estrus,12/4/23,10:52 ,ZT4.5,GF,112
703_B6J_10M_31,703,igvf_022,A4,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,4,Nuclei,Male,PNM_02,NA,9/26/23,69,27.9,NA,12/4/23,11:58 ,ZT5.5,GF,194
702_B6J_10F_31,702,igvf_022,A5,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,5,Nuclei,Female,PNM_02,NA,9/26/23,69,18.8,Proestrus,12/4/23,11:39 ,ZT5,GF,122
705_B6J_10M_31,705,igvf_022,A6,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,6,Nuclei,Male,PNM_02,NA,9/26/23,69,27.2,NA,12/4/23,13:25 ,ZT7,GF,208
706_B6J_10F_31,706,igvf_022,A7,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,7,Nuclei,Female,PNM_02,NA,9/26/23,69,22,Diestrus,12/4/23,13:47 ,ZT7.5,GF,138
707_B6J_10M_31,707,igvf_022,A8,Single,Kidney,B6J,Parse_WT_Mega,v2,NA,NA,A,8,Nuclei,Male,PNM_02,NA,9/26/23,69,25,NA,12/4/23,14:08 ,ZT7.5,GF,171
164_B6NODF1J_10F_31,164,igvf_022,B1,Single,Kidney,B6NODF1J,Parse_WT_Mega,v2,NA,NA,B,1,Nuclei,Female,PNM_02,NA,5/16/23,69,17,Diestrus,7/24/23,10:37 ,ZT4,GF,156
159_B6NODF1J_10M_31,159,igvf_022,B2,Single,Kidney,B6NODF1J,Parse_WT_Mega,v2,NA,NA,B,2,Nuclei,Male,PNM_02,NA,5/16/23,69,25.3,NA,7/24/23,12:15 ,ZT6,GF,228
166_B6NODF1J_10F_31,166,igvf_022,B3,Single,Kidney,B6NODF1J,Parse_WT_Mega,v2,NA,NA,B,3,Nuclei,Female,PNM_02,NA,5/16/23,69,20.5,Metestrus,7/24/23,11:10 ,ZT4.5,GF,154
161_B6NODF1J_10M_31,161,igvf_022,B4,Single,Kidney,B6NODF1J,Parse_WT_Mega,v2,NA,NA,B,4,Nuclei,Male,PNM_02,NA,5/16/23,69,24.8,NA,7/24/23,13:11 ,ZT6.5,GF,216
170_B6NODF1J_10F_31,170,igvf_022,B5,Single,Kidney,B6NODF1J,Parse_WT_Mega,v2,NA,NA,B,5,Nuclei,Female,PNM_02,NA,6/27/23,72,20.8,Estrus,9/7/23,13:47 ,ZT7.5,GF,145
165_B6NODF1J_10M_31,165,igvf_022,B6,Single,Kidney,B6NODF1J,Parse_WT_Mega,v2,NA,NA,B,6,Nuclei,Male,PNM_02,NA,5/16/23,69,26,NA,7/24/23,13:58 ,ZT7.5,GF,210
172_B6NODF1J_10F_31,172,igvf_022,B7,Single,Kidney,B6NODF1J,Parse_WT_Mega,v2,NA,NA,B,7,Nuclei,Female,PNM_02,NA,6/27/23,72,20.3,Estrus,9/7/23,14:21 ,ZT8,GF,140
167_B6NODF1J_10M_31,167,igvf_022,B8,Single,Kidney,B6NODF1J,Parse_WT_Mega,v2,NA,NA,B,8,Nuclei,Male,PNM_02,NA,5/16/23,69,25.2,NA,7/24/23,14:21 ,ZT8,GF,225
128_B6AF1J_10F_31,128,igvf_022,C1,Single,Kidney,B6AF1J,Parse_WT_Mega,v2,NA,NA,C,1,Nuclei,Female,PNM_02,NA,6/27/23,72,18.3,Diestrus,9/7/23,9:43 ,ZT3,GF,138
127_B6AF1J_10M_31,127,igvf_022,C2,Single,Kidney,B6AF1J,Parse_WT_Mega,v2,NA,NA,C,2,Nuclei,Male,PNM_02,NA,6/27/23,72,25.5,NA,9/7/23,11:09 ,ZT4.5,GF,183
130_B6AF1J_10F_31,130,igvf_022,C3,Single,Kidney,B6AF1J,Parse_WT_Mega,v2,NA,NA,C,3,Nuclei,Female,PNM_02,NA,6/27/23,72,19.6,Metestrus,9/7/23,10:10 ,ZT3.5,GF,152
129_B6AF1J_10M_31,129,igvf_022,C4,Single,Kidney,B6AF1J,Parse_WT_Mega,v2,NA,NA,C,4,Nuclei,Male,PNM_02,NA,6/27/23,72,23.8,NA,9/7/23,11:40 ,ZT5,GF,186
132_B6AF1J_10F_31,132,igvf_022,C5,Single,Kidney,B6AF1J,Parse_WT_Mega,v2,NA,NA,C,5,Nuclei,Female,PNM_02,NA,6/27/23,72,21.2,Metestrus,9/7/23,10:40 ,ZT4,GF,155
131_B6AF1J_10M_31,131,igvf_022,C6,Single,Kidney,B6AF1J,Parse_WT_Mega,v2,NA,NA,C,6,Nuclei,Male,PNM_02,NA,6/27/23,72,28.6,NA,9/7/23,12:10 ,ZT5.5,GF,198
138_B6AF1J_10F_31,138,igvf_022,C7,Single,Kidney,B6AF1J,Parse_WT_Mega,v2,NA,NA,C,7,Nuclei,Female,PNM_02,NA,7/25/23,71,18.5,Diestrus,10/4/23,11:57 ,ZT5.5,GF,196
133_B6AF1J_10M_31,133,igvf_022,C8,Single,Kidney,B6AF1J,Parse_WT_Mega,v2,NA,NA,C,8,Nuclei,Male,PNM_02,NA,7/25/23,71,27.2,NA,10/4/23,11:05 ,ZT4.5,GF,203
698_B6J_10F_31,698,igvf_022,D1,Single,Kidney,B6PWKF1J,Parse_WT_Mega,v2,NA,NA,D,1,Nuclei,Female,PNM_02,NA,5/23/23,69,15.6,Diestrus,7/31/23,13:24 ,ZT7,GF,147
207_B6PWKF1J_10M_31,207,igvf_022,D2,Single,Kidney,B6PWKF1J,Parse_WT_Mega,v2,NA,NA,D,2,Nuclei,Male,PNM_02,NA,5/23/23,69,21.7,NA,7/31/23,14:23 ,ZT8,GF,217
212_B6PWKF1J_10F_31,212,igvf_022,D3,Single,Kidney,B6PWKF1J,Parse_WT_Mega,v2,NA,NA,D,3,Nuclei,Female,PNM_02,NA,5/23/23,69,16.4,Diestrus,7/31/23,13:51 ,ZT7.5,GF,138
213_B6PWKF1J_10M_31,213,igvf_022,D4,Single,Kidney,B6PWKF1J,Parse_WT_Mega,v2,NA,NA,D,4,Nuclei,Male,PNM_02,NA,5/23/23,69,21.5,NA,7/31/23,12:28 ,ZT6,GF,164
216_B6PWKF1J_10F_31,216,igvf_022,D5,Single,Kidney,B6PWKF1J,Parse_WT_Mega,v2,NA,NA,D,5,Nuclei,Female,PNM_02,NA,5/23/23,69,16.7,Estrus,7/31/23,10:39 ,ZT4,GF,176
215_B6PWKF1J_10M_31,215,igvf_022,D6,Single,Kidney,B6PWKF1J,Parse_WT_Mega,v2,NA,NA,D,6,Nuclei,Male,PNM_02,NA,5/23/23,69,18.6,NA,7/31/23,13:43 ,ZT7,GF,197
218_B6PWKF1J_10F_31,218,igvf_022,D7,Single,Kidney,B6PWKF1J,Parse_WT_Mega,v2,NA,NA,D,7,Nuclei,Female,PNM_02,NA,5/16/23,65,13,Diestrus,7/20/23,11:08 ,ZT4.5,GF,121
217_B6PWKF1J_10M_31,217,igvf_022,D8,Single,Kidney,B6PWKF1J,Parse_WT_Mega,v2,NA,NA,D,8,Nuclei,Male,PNM_02,NA,5/16/23,65,24.2,NA,7/20/23,14:08 ,ZT7.5,GF,211
144_B6129S1F1J_10F_31,144,igvf_022,E1,Single,Kidney,B6129S1F1J,Parse_WT_Mega,v2,NA,NA,E,1,Nuclei,Female,PNM_02,NA,6/20/23,69,19.9,Diestrus,8/28/23,11:15 ,ZT5,GF,140
143_B6129S1F1J_10M_31,143,igvf_022,E2,Single,Kidney,B6129S1F1J,Parse_WT_Mega,v2,NA,NA,E,2,Nuclei,Male,PNM_02,NA,6/20/23,69,26.4,NA,8/28/23,14:15 ,ZT8,GF,179
150_B6129S1F1J_10F_31,150,igvf_022,E3,Single,Kidney,B6129S1F1J,Parse_WT_Mega,v2,NA,NA,E,3,Nuclei,Female,PNM_02,NA,6/20/23,69,17.7,Diestrus,8/28/23,12:28 ,ZT6,GF,130
153_B6129S1F1J_10M_31,153,igvf_022,E4,Single,Kidney,B6129S1F1J,Parse_WT_Mega,v2,NA,NA,E,4,Nuclei,Male,PNM_02,NA,7/10/23,73,23.2,NA,9/21/23,11:17 ,ZT5,GF,175
152_B6129S1F1J_10F_31,152,igvf_022,E5,Single,Kidney,B6129S1F1J,Parse_WT_Mega,v2,NA,NA,E,5,Nuclei,Female,PNM_02,NA,6/20/23,69,18.8,Metestrus,8/28/23,13:47 ,ZT7.5,GF,133
155_B6129S1F1J_10M_31,155,igvf_022,E6,Single,Kidney,B6129S1F1J,Parse_WT_Mega,v2,NA,NA,E,6,Nuclei,Male,PNM_02,NA,7/10/23,73,25.7,NA,9/21/23,11:47 ,ZT5.5,GF,215
